Armenia,1993,17,17,99.8938649,99.85702641,24.13333333,57,13.83333333,1.866666667,21.93333333,25.26666667,47.1,108.9,11832,1756000,0.006738041
Armenia,1994,17,17,99.88984047,99.84394125,23.6,57.5,13.09166667,1.733333333,22.11666667,25.53333333,46.9,109.8,10637,1723000,0.006173535
Armenia,1995,17,17,99.88581603,99.83085609,23.06666667,58,12.35,1.6,22.3,25.8,46.8,110.7,8964,1695000,0.005288496
Armenia,1996,17,17,99.8817916,99.81777092,22.53333333,58.5,11.60833333,1.466666667,22.48333333,26.06666667,46.7,111.08,8694,1675000,0.005190448
Armenia,1997,17,17,99.87776716,99.80468576,22,59,10.86666667,1.333333333,22.66666667,26.33333333,46.5,111.46,7257,1662000,0.004366426
Armenia,1998,17,17,99.87374273,99.7916006,21.46666667,59.5,10.125,1.2,22.85,26.6,47,111.84,5917,1653000,0.003579552
Armenia,1999,17,17,99.86971829,99.77851543,20.93333333,60,9.383333333,1.066666667,23.03333333,26.86666667,47.3,112.22,5243,1643000,0.003191114
Armenia,2000,17,17,99.86569386,99.76543027,20.4,60.5,8.641666667,0.933333333,23.21666667,27.13333333,47.8,112.6,4937,1631000,0.003026977
Armenia,2002,17,17,99.85117848,99.7460506,19.88,57.54,7.7,0.6,23.375,27.275,48.7,108.1,4401,1597000,0.002755792
Armenia,2003,17,17,99.84068754,99.73975609,19.62,56.06,7.5,0.4,23.35,27.15,49.1,107.8,4652,1578000,0.002948035
Armenia,2004,17,17,99.83019659,99.73346158,19.36,54.58,7.3,0.2,23.325,27.025,49,107.5,4717,1558000,0.003027599
Armenia,2005,17,17,99.81970565,99.72716707,19.1,53.1,7.1,0,23.3,26.9,49.1,114.5,4265,1536000,0.002776588
Armenia,2006,17,17,99.80921471,99.72087256,20.58,53.46,7.36,0.2,23.52,27.08,49.2,100,4000,1514000,0.002642008
Armenia,2010,17,17,99.76725094,99.69569451,26.5,54.9,8.4,1,24.4,27.8,49.6,100,4001,1440000,0.002778436
Australia,1985,18,18,99,99,72.41578947,76.3,2.826666667,0.653333333,24.58,26.92,38.3,100.5,14556,7906000,0.001841133
Australia,1986,18,18,99,99,72.2,76.1,2.4,0.6,24.8,27.1,39.2,100.2,14326,8035000,0.00178295
Australia,1987,18,18,99,99,71.27777778,75.05555556,2.3,0.6,25.09,27.38,39.7,100.3,13984,8172000,0.001711209
Australia,1988,18,18,99,99,70.35555556,74.01111111,2.2,0.6,25.38,27.66,40.3,100.4,13961,8310000,0.001680024
Australia,1989,18,18,99,99,69.43333333,72.96666667,2.1,0.6,25.67,27.94,40.8,100.5,14259,8445000,0.001688455
Australia,1990,18,18,99,99,68.51111111,71.92222222,2,0.6,25.96,28.22,41.3,100.3,15107,8571000,0.001762571
Australia,1991,18,18,99,99,67.58888889,70.87777778,1.9,0.6,26.25,28.5,41.5,100.6,14717,8687000,0.001694141
Australia,1992,18,18,99,99,66.66666667,69.83333333,1.8,0.6,26.54,28.78,41.6,100.7,14154,8794000,0.001609506
Australia,1993,18,18,99,99,65.74444444,68.78888889,1.7,0.6,26.83,29.06,41.7,100.8,13175,8896000,0.001481003
Australia,1994,18,18,99,99,64.82222222,67.74444444,1.6,0.6,27.12,29.34,42.1,100.9,12853,8999000,0.00142827
Australia,1995,18,18,99,99,63.9,66.7,1.5,0.6,27.41,29.62,42.7,100.9,12631,9106000,0.001387107
Australia,1996,18,18,99,99,64.88571429,67.28571429,1.4,0.6,27.7,29.9,42.8,101,12509,9220000,0.001356725
Australia,1997,18,18,99,99,65.87142857,67.87142857,1.32,0.56,27.94,30.12,42.9,101.2,12309,9339000,0.001318021
Australia,1998,18,18,99,99,66.85714286,68.45714286,1.24,0.52,28.18,30.34,43.3,101.3,11849,9461000,0.001252405
Australia,1999,18,18,99,99,67.84285714,69.04285714,1.16,0.48,28.42,30.56,43.3,101.4,11751,9583000,0.001226234
Australia,2000,18,18,99,99,68.82857143,69.62857143,1.08,0.44,28.66,30.78,44,101.5,11474,9703000,0.001182521
Australia,2001,18,18,99,99,69.81428571,70.21428571,1,0.4,28.9,31,44.2,101.6,11704,9819000,0.001191975
Australia,2002,18,18,99,99,70.8,70.8,0.96,0.4,29.06,31.12,44.3,101.4,11505,9934000,0.001158144
Australia,2003,18,18,99,99,69.9,71.3,0.92,0.4,29.22,31.24,44.5,101.4,10811,10052000,0.001075507
Australia,2004,18,18,99,99,69,71.8,0.88,0.4,29.38,31.36,44.8,101.3,10857,10183000,0.001066189
Australia,2005,18,18,99,99,68.1,72.3,0.84,0.4,29.54,31.48,45,101.1,10744,10331000,0.001039977
Australia,2006,18,18,99,99,67.88421053,72.1,0.8,0.4,29.7,31.6,45.2,100,10552,10500000,0.001004952
Austria,1981,16,16,99,99,33.57011197,54.05556651,4.2,0.5,23.5,26.9,38.35238095,99,11129,3983000,0.002794125
Austria,1985,16,16,99,99,33.57011197,54.05556651,3.6,0.54,24.54,27.7,39.4,110.6,7507,3981000,0.001885707
Austria,1986,16,16,99,99,33.57011197,54.05556651,3.45,0.55,24.8,27.9,39.5,110.4,7055,3981000,0.001772168
Austria,1987,16,16,99,99,33.57011197,54.05556651,3.3,0.56,25.06,28.1,39.9,110.1,6392,3980000,0.00160603
Austria,1988,16,16,99,99,33.57011197,54.05556651,3.15,0.57,25.32,28.3,40.3,109.8,6116,3981000,0.001536297
Austria,1989,16,16,99,99,42.23072103,46.33072103,3,0.58,25.58,28.5,40.4,109.4,5653,3988000,0.001417503
Austria,1990,16,16,99,99,42.88347517,46.98347517,2.85,0.59,25.84,28.7,40.8,108.3,5379,4002000,0.001344078
Austria,1991,16,16,99,99,43.53622931,47.63622931,2.7,0.6,26.1,28.9,40.9,108.4,5596,4024000,0.001390656
Austria,1992,16,16,99,99,44.18898345,48.28898345,2.72,0.61,26.15,28.96,41.4,108,5488,4053000,0.001354059
Austria,1993,16,16,99,99,44.84173758,48.94173758,2.74,0.62,26.2,29.02,41.6,107.7,5191,4085000,0.001270747
Austria,1994,16,16,99,99,45.49449172,49.59449172,2.76,0.63,26.25,29.08,42.8,107.4,4292,4112000,0.001043774
Austria,1995,16,16,99,99,46.14724586,50.24724586,2.78,0.64,26.3,29.14,42.7,106.2,3894,4132000,9.42E-04
Austria,1996,16,16,99,99,46.8,50.9,2.8,0.65,26.35,29.2,42.7,107.2,3507,4142000,8.47E-04
Austria,1997,16,16,99,99,47.45275414,51.55275414,2.82,0.66,26.4,29.26,42.9,107.2,3367,4143000,8.13E-04
Austria,1998,16,16,99,99,48.10550828,52.20550828,2.84,0.67,26.45,29.32,42.9,107.1,3275,4140000,7.91E-04
Austria,1999,16,16,99,99,48.75826242,52.85826242,2.86,0.68,26.5,29.38,43,106.9,3105,4138000,7.50E-04
Austria,2001,16,16,99,99,50.06377069,54.16377069,2.9,0.7,26.6,29.5,43.4,106.5,3254,4155000,7.83E-04
Austria,2002,16,16,99,99,50.71652483,54.81652483,2.61,0.63,27.04,29.91,43.9,106.3,3256,4173000,7.80E-04
Austria,2003,16,16,99,99,51.36927897,55.46927897,2.32,0.56,27.48,30.32,44,106.1,3106,4194000,7.41E-04
Austria,2004,16,16,99,99,50.41328437,64.17823675,2.03,0.49,27.92,30.73,44.3,106,3251,4216000,7.71E-04
Austria,2005,16,16,99,99,53.48342857,68.27371429,1.74,0.42,28.36,31.14,44.6,104.2,3062,4235000,7.23E-04
Austria,2006,16,16,99,99,53.364,74.156,1.45,0.35,28.8,31.55,44.9,100,2892,4253000,6.80E-04
Azerbaijan,1987,17,18,98.3452239,98.33761053,55.14133333,61.26533333,7.46,1.18,23.52,25.66,47.2,105.25,6899,3523000,0.001958274
Azerbaijan,1988,17,18,98.4179768,98.41120936,56.14933333,62.12933333,7.53,1.19,23.66,25.73,47.4,105.175,8722,3574000,0.002440403
Azerbaijan,1989,17,18,98.4907297,98.48480819,79.18,83.44,7.6,1.2,23.8,25.8,47.4,105.1,9172,3626000,0.002529509
Azerbaijan,1990,17,18,98.5634826,98.55840702,73.28,78.032,8.12,1.33,23.81,25.92,47.4,104.4,8675,3681000,0.002356697
Azerbaijan,1991,17,18,98.6362355,98.63200585,52.72,58.548,8.64,1.46,23.82,26.04,46.7,104.225,9913,3740000,0.002650535
Azerbaijan,1992,17,18,98.7089884,98.70560468,24.05866667,37.46533333,9.16,1.59,23.83,26.16,46.4,104.05,11386,3800000,0.002996316
Azerbaijan,1993,17,18,98.7817413,98.77920351,18.83333333,59.76666667,9.68,1.72,23.84,26.28,46,103.875,12535,3860000,0.003247409
Azerbaijan,1994,17,18,98.8544942,98.85280234,18.4,59.1,10.2,1.85,23.85,26.4,45.6,103.7,13448,3917000,0.00343324
Azerbaijan,1995,17,18,98.9272471,98.92640117,17.96666667,58.43333333,10.72,1.98,23.86,26.52,45.4,104.2,13368,3967000,0.003369801
Azerbaijan,1996,17,18,99,99,17.53333333,57.76666667,11.24,2.11,23.87,26.64,45.6,103,12329,4011000,0.003073797
Azerbaijan,1997,17,18,99,99,17.1,57.1,11.76,2.24,23.88,26.76,45.8,102.8,14483,4050000,0.003576049
Azerbaijan,1998,17,18,99,99,16.66666667,56.43333333,12.28,2.37,23.89,26.88,46.1,103.8,13241,4084000,0.003242165
Azerbaijan,1999,17,18,99.9014917,99.87033569,16.23333333,55.76666667,12.8,2.5,23.9,27,46.3,104.7,12141,4117000,0.002948992
Azerbaijan,2000,17,18,99.9059213,99.8789806,15.8,55.1,12.52857143,2.171428571,23.78571429,26.95714286,46.7,104.9,11407,4151000,0.002748013
Azerbaijan,2001,17,18,99.9103509,99.88762551,11.9,55.4,12.25714286,1.842857143,23.67142857,26.91428571,47,104.2,10741,4187000,0.002565321
Azerbaijan,2002,17,18,99.9147805,99.89627042,12.16,54.54,11.98571429,1.514285714,23.55714286,26.87142857,47.2,104,11076,4224000,0.002622159
Azerbaijan,2003,17,18,99.9192101,99.90491533,12.42,53.68,11.71428571,1.185714286,23.44285714,26.82857143,47.5,103.8,11993,4262000,0.002813937
Azerbaijan,2004,17,18,99.9236397,99.91356024,12.68,52.82,11.44285714,0.857142857,23.32857143,26.78571429,47.5,103.5,13739,4303000,0.003192889
Azerbaijan,2007,17,18,99.9369285,99.93949497,12.76666667,50.43333333,10.03333333,0.233333333,23.53333333,27.2,47.93809524,100,17802,4437000,0.00401217
Bahamas,1985,18,18,98.85458798,98.80687737,58.14173758,59.74173758,4.15,0.7,26,28.2,44.2,101.6,918,118000,0.007783695
Barbados,1980,16,16,99.7,99.7,43.47142857,45.28571429,0.6,0.2,30.4,32.7,46.65714286,99,953,130000,0.007330769
Barbados,1985,16,16,99.7,99.7,49.61428571,51.35714286,0.6,0.2,31.1,33.5,46.8,109.5,710,133000,0.005338346
Barbados,1986,16,16,99.7,99.7,50.84285714,52.57142857,0.6,0.2,31.24,33.66,46.5,109.225,620,133000,0.004661654
Barbados,1987,16,16,99.7,99.7,52.07142857,53.78571429,0.6,0.2,31.38,33.82,46.3,108.95,571,134000,0.004261194
Barbados,1988,16,16,99.7,99.7,53.3,55,0.6,0.2,31.52,33.98,47.9,108.675,529,134000,0.003947761
Belarus,1986,18,18,99,99,65.04792857,76.24685714,8.23,1.21,21.72,24.53,49,114.325,12664,5367000,0.002359605
Belarus,1987,18,18,99,99,65.41342857,74.23485714,8.22,1.34,21.78,24.52,49,114.15,13204,5395000,0.002447451
Belarus,1988,18,18,99,99,32.37,34.86,8.21,1.47,21.84,24.51,49,113.975,13412,5420000,0.002474539
Belarus,1989,18,18,99.76628353,99.73197565,33.76,38.46,8.2,1.6,21.9,24.5,49,113.8,14117,5439000,0.002595514
Belarus,1990,18,18,99.77247613,99.73446551,35.15,40.45,8.01,1.54,21.99,24.59,48.8,113.4,13477,5452000,0.002471937
Belarus,1991,18,18,99.77866873,99.73695538,36.54,42.44,7.82,1.48,22.08,24.68,48.7,113.1,16242,5456000,0.002976906
Belarus,1992,18,18,99.78486133,99.73944524,37.93,44.43,7.63,1.42,22.17,24.77,48.5,112.8,16500,5454000,0.003025303
Belarus,1993,18,18,99.79105393,99.7419351,39.32,46.42,7.44,1.36,22.26,24.86,48.4,112.8,15770,5445000,0.002896235
Belarus,1994,18,18,99.79724654,99.74442497,40.71,48.41,7.25,1.3,22.35,24.95,48.3,113.5,15649,5432000,0.002880891
Belarus,1995,18,18,99.80343914,99.74691483,42.1,50.4,7.06,1.24,22.44,25.04,48.3,112.9,14495,5416000,0.002676329
Belarus,1996,18,18,99.80963174,99.74940469,43.49,52.62,6.87,1.18,22.53,25.13,48.4,114.2,13443,5397000,0.002490828
Belarus,1997,18,18,99.81582434,99.75189455,44.88,54.84,6.68,1.12,22.62,25.22,48.5,114.3,12612,5376000,0.002345982
Belarus,1998,18,18,99.82201694,99.75438442,46.27,57.06,6.49,1.06,22.71,25.31,48.6,114.4,11881,5352000,0.002219918
Belarus,1999,18,18,99.82820954,99.75687428,47.66,59.28,6.3,1,22.8,25.4,48.8,113,11506,5327000,0.00215994
Belarus,2002,18,18,99.82671072,99.76990999,51.83,65.94,5.61,0.91,23.34,25.85,49.1,113.3,9656,5239000,0.0018431
Belarus,2003,18,18,99.82621112,99.77425522,53.22,68.16,5.38,0.88,23.52,26,49.2,113.5,9520,5209000,0.001827606
Belarus,2004,18,18,99.82571151,99.77860046,54.61,70.38,5.15,0.85,23.7,26.15,49.3,113.7,8868,5181000,0.001711639
Belarus,2006,18,18,99.8247123,99.78729093,57.39,74.59,4.69,0.79,24.06,26.45,49.4,100,8248,5137000,0.001605606
Belgium,1966,18,18,99,99,10.8,72,7.546153846,1.092307692,20.44615385,23.2974359,33.60285714,98.648,11055,4847000,0.002280792
Belgium,1970,18,18,99,99,25.64,78,6.9,1,21.4,24.2,31.81142857,98.548,11059,4935000,0.002240845
Belgium,1976,18,18,99,99,47.9,87,6.027272727,0.836363636,21.94545455,24.52727273,34.85904762,99.76,10301,5004000,0.002058553
Belgium,1981,18,18,99,99,60.65,82,5.3,0.7,22.4,24.8,36.71904762,99,7355,5047000,0.001457301
Belgium,1982,18,18,99,99,63.2,81,5.02,0.66,22.67,25.07,37.01428571,99,6633,5051000,0.001313205
Belgium,1986,18,18,99,99,67.64,79.96,3.9,0.5,23.75,26.15,38.3,104.8,4231,5067000,8.35E-04
Belgium,1987,18,18,99,99,68.75,79.7,3.62,0.46,24.02,26.42,38.5,104.8,3932,5072000,7.75E-04
Belgium,1992,18,18,99,99,74.3,78.4,2.35,0.28,25.43,27.84,40.3,104.5,3605,5135000,7.02E-04
Belgium,1995,18,18,99,99,62.6,65.26,1.9,0.22,26.42,28.86,41.3,104.5,3032,5191000,5.84E-04
Bhutan,2005,18,18,74.40520688,80.04192495,34.05714286,48.15,16.3,4.1,21.8,25.4,33.3,90,1736,304000,0.005709447
Botswana,2001,21,21,93.67318026,91.05276583,43.2375,45.45,5.3,1.2,26.4,30.9,42.5,106.6,5517,898000,0.006144164
Botswana,2006,21,21,95.08872565,92.60703963,48.925,50.7,4.066666667,0.583333333,26.65,31.13333333,40.4,100,4673,951000,0.004913536
Bulgaria,1985,18,18,92.70151697,95.19568231,24.75789474,80.16315789,16.5,3.1,21.1,24.9,46.5,101.3,23211,4514000,0.005142003
Bulgaria,1986,18,18,92.70151697,95.19568231,26.84210526,80.73684211,16.09375,3.03125,21.29375,25.0625,46.8,101.2,23561,4518000,0.005214918
Bulgaria,1987,18,18,92.70151697,95.19568231,28.92631579,81.31052632,15.6875,2.9625,21.4875,25.225,47.1,102.2,23965,4516000,0.005306687
Bulgaria,1988,18,18,98.88068541,98.9201919,31.01052632,81.88421053,15.28125,2.89375,21.68125,25.3875,47.4,102.3,24586,4509000,0.00545265
Bulgaria,1989,18,18,98.40342703,98.60095952,33.09473684,82.45789474,14.875,2.825,21.875,25.55,47.7,102.5,23495,4495000,0.005226919
Bulgaria,1990,18,18,98.37895553,98.57668539,35.17894737,83.03157895,14.46875,2.75625,22.06875,25.7125,48,102.9,22518,4472000,0.005035331
Bulgaria,1992,18,18,98.33001255,98.52813711,39.34736842,84.17894737,13.65625,2.61875,22.45625,26.0375,48,103.4,21963,4398000,0.004993861
Bulgaria,1993,18,18,98.30554105,98.50386298,41.43157895,84.75263158,13.25,2.55,22.65,26.2,48,103.6,21025,4353000,0.004830002
Bulgaria,1994,18,18,98.28106956,98.47958884,43.51578947,85.32631579,12.84375,2.48125,22.84375,26.3625,47.9,103.9,18851,4307000,0.004376828
Bulgaria,1995,18,18,98.25659806,98.4553147,45.6,85.9,12.4375,2.4125,23.0375,26.525,47.8,104.2,16278,4265000,0.003816647
Bulgaria,1997,18,18,98.20765508,98.40676643,41.6,70.9,11.625,2.275,23.425,26.85,47.4,104.7,13071,4194000,0.003116595
Bulgaria,2000,18,18,98.13424059,98.33394402,42.65454545,62.34545455,10.40625,2.06875,24.00625,27.3375,46.4,105.2,12787,4102000,0.00311726
Bulgaria,2001,18,18,98.1097691,98.30966988,44.18181818,61.81818182,10,2,24.2,27.5,47.1,105.4,11629,4070000,0.002857248
Bulgaria,2002,18,18,98.08529761,98.28539574,45.70909091,61.29090909,9.85,2,24.4,27.73,47.1,105.5,10763,4038000,0.002665428
Bulgaria,2003,18,18,98.06082611,98.26112161,47.23636364,60.76363636,9.7,2,24.6,27.96,46.5,105.7,10389,4006000,0.00259336
Bulgaria,2005,18,18,98.01188312,98.21257333,50.29090909,59.70909091,9.4,2,25,28.42,45.7,106.1,10078,3943000,0.002555922
Bulgaria,2006,18,18,97.98741163,98.1882992,29.85770563,50.78658009,9.25,2,25.2,28.65,45.6,100,10244,3911000,0.002619279
Burkina Faso,1985,17,20,15.11170175,25.13442297,27.31503896,41.05724675,44.9,2.5,18.4,26.7,47.3,101.9,57897,3952000,0.014649962
Burundi,1990,18,21,53.55520606,59.49784114,3.230769231,10.31538462,6.9,0.9,22.5,25.7,52.5,105.2,8261,2855000,0.00289347
Cambodia,1998,18,20,71.07159336,81.84628583,16.1,21.8,12.4,3,22.5,24.2,51.4,107.5,29923,6011000,0.004978083
Cambodia,2004,18,20,83.38286475,87.92010601,25.38,36.76,10.18,2.28,22.98,25.04,51.1,106.9,34680,6766000,0.005125591
Cameroon,2010,15,18,80.57444119,85.39747653,13.68,24.56,27.11428571,3.285714286,21.14285714,26.71428571,39.08571429,100,139894,10319000,0.013556915
Canada,1984,18,18,99,99,69.7,73.1,5.073333333,1.353333333,23.99333333,26.22,41.9952381,99,23885,12856000,0.001857887
Canada,1985,18,18,99,99,70.02727273,73.24545455,4.886666667,1.326666667,24.14666667,26.36,42.2,101.4,22315,13013000,0.001714824
Canada,1986,18,18,99,99,70.35454545,73.39090909,4.7,1.3,24.3,26.5,42.6,101.5,21662,13186000,0.001642803
Canada,1987,18,18,99,99,70.68181818,73.53636364,4.59,1.28,24.47,26.7,42.9,101.6,21216,13371000,0.001586718
Canada,1988,18,18,99,99,71.00909091,73.68181818,4.48,1.26,24.64,26.9,43.5,101.6,21304,13564000,0.001570628
Canada,1989,18,18,99,99,71.33636364,73.82727273,4.37,1.24,24.81,27.1,43.7,101.7,22697,13758000,0.001649731
Canada,1990,18,18,99,99,71.66363636,73.97272727,4.26,1.22,24.98,27.3,44.1,101.7,23418,13947000,0.001679071
Canada,1992,18,18,99,99,72.31818182,74.26363636,4.04,1.18,25.32,27.7,44.6,101.8,24248,14306000,0.001694953
Canada,1993,18,18,99,99,72.64545455,74.40909091,3.93,1.16,25.49,27.9,44.7,101.9,23693,14477000,0.001636596
Canada,1994,18,18,99,99,72.97272727,74.55454545,3.82,1.14,25.66,28.1,44.7,102,23980,14640000,0.001637978
Canada,1995,18,18,99,99,73.3,74.7,3.71,1.12,25.83,28.3,44.9,102,23657,14797000,0.00159877
Canada,1996,18,18,99,99,74.2,76.46666667,3.6,1.1,26,28.5,45.1,102.1,21824,14945000,0.001460288
Canada,1997,18,18,99,99,75.1,78.23333333,3.5,1.1,26.06,28.54,45.2,102.1,19920,15085000,0.001320517
Canada,1999,18,18,99,99,75,78.5,3.3,1.1,26.18,28.62,45.5,102,18982,15358000,0.001235968
Canada,2000,18,18,99,99,74,77,3.2,1.1,26.24,28.66,45.7,101.9,17503,15498000,0.001129372
Canada,2001,18,18,99,99,73,75.5,3.1,1.1,26.3,28.7,45.8,101.9,16572,15641000,0.001059523
Canada,2002,18,18,99,99,72,74,3.1,1.14,26.36,28.68,46,101.9,15533,15788000,9.84E-04
Canada,2003,18,18,99,99,72.12777778,74.05,3.1,1.18,26.42,28.66,46.2,101.9,14945,15941000,9.38E-04
Canada,2004,18,18,99,99,72.25555556,74.1,3.1,1.22,26.48,28.64,46.2,101.9,14816,16101000,9.20E-04
Canada,2005,18,18,99,99,72.38333333,74.15,3.1,1.26,26.54,28.62,46.4,101.9,14013,16269000,8.61E-04
Canada,2006,18,18,99,99,72.51111111,74.2,3.1,1.3,26.6,28.6,46.5,100,14548,16447000,8.85E-04
Cape Verde,1985,18,18,85.72331765,88.11631425,11.04,15.84,5.65,1,24.65,27.7,37.6,115.4,1669,174000,0.009591954
Cape Verde,1990,18,18,88.16790464,89.94897497,22,27.03333333,6.7,1.1,25.7,28.1,38.1,113.3,1422,184000,0.007728261
Cape Verde,2000,18,18,95.21364418,94.43442142,49.17142857,55.3,10.2,1.2,24.6,28.8,34.7,109.8,2285,228000,0.010020333
Central African Republic,1988,18,22,48.20232916,62.56144811,53.25579939,12.12727273,42.1,9.6,19.1,24.1,46.9,103.5,22331,1424000,0.015682022
Chile,1982,18,18,97.11653247,96.18222304,47.11333333,50.69666667,10.24,2.08,23.32,25.7,28.52857143,99,39993,5848000,0.006838748
