Cape Verde,2004,Female,98.03194
Cape Verde,1990,Female,86.41509434
Cape Verde,1990,Male,89.94897497
Cape Verde,1990,All genders,88.16790464
Cayman Islands,2007,All genders,98.90681936
Cayman Islands,2007,Male,99.14231258
Cayman Islands,2007,Female,98.62332696
Central African Republic,2011,Female,59.10705
Central African Republic,2011,Male,72.2871
Central African Republic,2011,All genders,65.62911
Central African Republic,2000,All genders,60.80705009
Central African Republic,2000,Male,72.59475219
Central African Republic,2000,Female,49.019348
Central African Republic,1988,Female,34.85174876
Central African Republic,1988,Male,62.56144811
Central African Republic,1988,All genders,48.20232916
Central African Republic,1975,All genders,34.51244396
Central African Republic,1975,Male,53.99043091
Central African Republic,1975,Female,17.97108598
Chad,2011,All genders,47.8884
Chad,2011,Female,42.18648
Chad,2011,Male,53.55929
Chad,2004,Male,53.70823146
Chad,2004,Female,30.77490775
Chad,2004,All genders,41.67312161
Chad,2000,All genders,37.55735313
Chad,2000,Female,23.23540258
Chad,2000,Male,55.68619587
Chad,1993,Male,26.24622604
Chad,1993,Female,8.945835597
Chad,1993,All genders,17.34737807
Chile,2009,All genders,98.87237876
Chile,2009,Female,98.89001817
Chile,2009,Male,98.85938361
Chile,2008,Male,99.11451982
Chile,2008,Female,99.19581276
Chile,2008,All genders,99.15357953
Chile,2002,All genders,98.9909793
Chile,2002,Female,99.18333644
Chile,2002,Male,98.8036365
Chile,1992,Male,98.15645041
Chile,1992,Female,98.70086383
Chile,1992,All genders,98.42796705
Chile,1982,All genders,96.65398424
Chile,1982,Female,97.11653247
Chile,1982,Male,96.18222304
China,2010,Male,99.68961915
China,2010,Female,99.59303869
China,2010,All genders,99.64229029
China,2000,All genders,98.85873002
China,2000,Female,98.50486323
China,2000,Male,99.19846005
China,1990,Male,96.97693295
China,1990,Female,91.45470238
China,1990,All genders,94.28147318
China,1982,All genders,88.7733363
China,1982,Female,82.09922014
China,1982,Male,95.20853762
Colombia,2011,Male,97.76045048
Colombia,2011,Female,98.72433992
Colombia,2011,All genders,98.2393694
Colombia,2010,All genders,98.09841843
Colombia,2010,Female,98.51719821
Colombia,2010,Male,97.68272049
Colombia,2009,Male,97.44112896
Colombia,2009,Female,98.43471919
Colombia,2009,All genders,97.93743116
Colombia,2008,All genders,97.9892699
Colombia,2008,Female,98.42686716
Colombia,2008,Male,97.54665965
Colombia,2007,Male,97.48287803
Colombia,2007,Female,98.41899806
Colombia,2007,All genders,97.96862807
Colombia,2006,All genders,97.88317301
Colombia,2006,Female,98.19490545
Colombia,2006,Male,97.53365987
Colombia,2005,Male,97.51702521
Colombia,2005,Female,98.37486744
Colombia,2005,All genders,97.95840219
Colombia,2004,All genders,97.99131022
Colombia,2004,Female,98.41067557
Colombia,2004,Male,97.5525244
Colombia,1996,Male,96.38511901
Colombia,1996,Female,97.56674027
Colombia,1996,All genders,96.99500213
Colombia,1993,All genders,90.52465124
Colombia,1993,Female,91.84652812
Colombia,1993,Male,89.37749509
Comoros,2011,Male,86.13718
Comoros,2011,Female,85.93516
Comoros,2011,All genders,86.03743
Comoros,2000,All genders,80.18575851
Comoros,2000,Female,77.55762232
Comoros,2000,Male,83.95133256
Comoros,1980,Male,69.35772674
Comoros,1980,Female,54.89903546
Comoros,1980,All genders,61.71301732
Costa Rica,2011,All genders,98.28535
Costa Rica,2011,Female,98.71574
Costa Rica,2011,Male,97.8792
Costa Rica,2000,Male,97.19749352
Costa Rica,2000,Female,98.03840889
Costa Rica,2000,All genders,97.61469588
Costa Rica,1984,All genders,97.14819395
Costa Rica,1984,Female,97.53812933
Costa Rica,1984,Male,96.75452466
C̫te d'Ivoire,2011,Male,72.29478
C̫te d'Ivoire,2011,Female,62.74958
C̫te d'Ivoire,2011,All genders,67.52731
C̫te d'Ivoire,2000,All genders,60.72365445
C̫te d'Ivoire,2000,Female,52.12516734
C̫te d'Ivoire,2000,Male,70.84071668
C̫te d'Ivoire,1998,Male,54.40312929
C̫te d'Ivoire,1998,Female,39.84909459
C̫te d'Ivoire,1998,All genders,47.05871294
C̫te d'Ivoire,1988,All genders,48.50847665
C̫te d'Ivoire,1988,Female,37.84594153
C̫te d'Ivoire,1988,Male,59.93224733
Croatia,2011,Male,99.62187
Croatia,2011,Female,99.67076
Croatia,2011,All genders,99.64582
Croatia,2001,All genders,99.64864153
Croatia,2001,Female,99.65320892
Croatia,2001,Male,99.64425979
Croatia,1991,Male,99.66618314
Croatia,1991,Female,99.60440392
Croatia,1991,All genders,99.6358923
Cuba,2011,All genders,99.98637
Cuba,2011,Female,99.98448
Cuba,2011,Male,99.98816
Cuba,2002,Male,99.95740613
Cuba,2002,Female,99.9536914
Cuba,2002,All genders,99.95560368
Cuba,1981,All genders,99.56856856
Cyprus,2011,All genders,99.82098607
Cyprus,2011,Female,99.83831163
Cyprus,2011,Male,99.80454237
Cyprus,2001,Male,99.73630832
Cyprus,2001,Female,99.81524249
Cyprus,2001,All genders,99.77493173
Cyprus,1992,All genders,99.62139416
Cyprus,1992,Female,99.66419777
Cyprus,1992,Male,99.57990952
Democratic People's Republic of Korea,2008,Male,99.99959822
Democratic People's Republic of Korea,2008,Female,99.99978976
Democratic People's Republic of Korea,2008,All genders,99.99969181
Democratic Republic of the Congo,2007,All genders,65.77652815
Democratic Republic of the Congo,2007,Female,53.25022016
Democratic Republic of the Congo,2007,Male,78.93641841
Democratic Republic of the Congo,2001,Male,77.9811098
Democratic Republic of the Congo,2001,Female,63.09070122
Democratic Republic of the Congo,2001,All genders,70.41626331
Dominican Republic,2011,All genders,97.04190633
Dominican Republic,2011,Female,98.05364314
Dominican Republic,2011,Male,96.09168726
Dominican Republic,2010,Male,95.77529602
Dominican Republic,2010,Female,97.88348685
Dominican Republic,2010,All genders,96.80575124
Dominican Republic,2007,All genders,95.78686486
Dominican Republic,2007,Female,96.93072916
Dominican Republic,2007,Male,94.62720859
Dominican Republic,2002,Male,92.99863685
Dominican Republic,2002,Female,95.41704589
Dominican Republic,2002,All genders,94.21757209
Dominican Republic,1981,All genders,82.62419619
Dominican Republic,1981,Female,83.93852604
Dominican Republic,1981,Male,81.25730657
Ecuador,2011,Male,98.58650197
Ecuador,2011,Female,98.80531674
Ecuador,2011,All genders,98.69484109
Ecuador,2010,All genders,98.65270573
Ecuador,2010,Female,98.85409733
Ecuador,2010,Male,98.46886749
Ecuador,2009,Male,96.81895332
Ecuador,2009,Female,96.84545951
Ecuador,2009,All genders,96.83109757
Ecuador,2007,All genders,95.42796889
Ecuador,2007,Female,95.62893477
Ecuador,2007,Male,95.21830904
Ecuador,2001,Male,96.37939586
Ecuador,2001,Female,96.49345467
Ecuador,2001,All genders,96.43720634
Ecuador,1990,All genders,96.19470696
Ecuador,1990,Female,95.83324614
Ecuador,1990,Male,96.57576553
Ecuador,1982,Male,94.55480682
Ecuador,1982,Female,92.27892926
Ecuador,1982,All genders,93.40145535
Egypt,2012,All genders,89.28192062
Egypt,2012,Female,86.05158993
Egypt,2012,Male,92.35576142
Egypt,2010,Male,90.55763169
Egypt,2010,Female,84.30692622
Egypt,2010,All genders,87.50963615
Egypt,2006,All genders,84.87827418
Egypt,2006,Female,81.75145131
Egypt,2006,Male,87.85679631
Egypt,2005,Male,90.07911551
Egypt,2005,Female,78.94999163
Egypt,2005,All genders,84.93290019
Egypt,1996,All genders,73.21868907
Egypt,1996,Female,66.93153816
Egypt,1996,Male,78.99087266
Egypt,1986,Male,71.38067515
Egypt,1986,Female,54.00465753
Egypt,1986,All genders,63.32761578
Egypt,1976,All genders,51.03116417
Egypt,1976,Female,38.1226441
Egypt,1976,Male,63.04068218
El Salvador,2010,Male,95.66904441
El Salvador,2010,Female,96.38574096
El Salvador,2010,All genders,96.03445538
El Salvador,2009,All genders,95.02206315
El Salvador,2009,Female,95.32356249
El Salvador,2009,Male,94.70804818
El Salvador,2008,Male,95.40500822
El Salvador,2008,Female,96.48330761
El Salvador,2008,All genders,95.9574739
El Salvador,2007,All genders,93.56493887
El Salvador,2007,Female,93.88948534
El Salvador,2007,Male,93.21922167
El Salvador,2006,Male,94.39686831
El Salvador,2006,Female,95.45334125
El Salvador,2006,All genders,94.95099085
El Salvador,2004,All genders,88.96399
El Salvador,2004,Female,90.97597
El Salvador,2004,Male,86.91404
El Salvador,1992,Male,84.94525583
El Salvador,1992,Female,84.94789375
El Salvador,1992,All genders,84.9466353
Equatorial Guinea,2011,All genders,98.05908
Equatorial Guinea,2011,Female,98.40987
Equatorial Guinea,2011,Male,97.71325
Equatorial Guinea,2000,Male,97.60790432
Equatorial Guinea,2000,Female,96.62423907
Equatorial Guinea,2000,All genders,97.13136729
Eritrea,2011,All genders,90.13328
Eritrea,2011,Female,87.72
Eritrea,2011,Male,92.55629
Eritrea,2002,Male,86.25322214
Eritrea,2002,Female,69.48339768
Eritrea,2002,All genders,77.94529457
Estonia,2011,All genders,99.79762
Estonia,2011,Female,99.84824
Estonia,2011,Male,99.74944
Estonia,2000,Male,99.72910493
Estonia,2000,Female,99.81336398
Estonia,2000,All genders,99.77050199
Estonia,1989,All genders,99.86788613
Estonia,1989,Female,99.90449915
Estonia,1989,Male,99.83401601
Ethiopia,2007,Male,62.97092717
Ethiopia,2007,Female,47.04112711
Ethiopia,2007,All genders,54.98297726
Ethiopia,2005,All genders,44.60596569
Ethiopia,2005,Female,33.29975433
Ethiopia,2005,Male,55.88473699
Ethiopia,2004,Male,62.2
Ethiopia,2004,Female,38.5
Ethiopia,2004,All genders,49.9
Ethiopia,1994,All genders,33.58540083
Ethiopia,1994,Female,28.08016663
Ethiopia,1994,Male,39.28867375
French Guiana,1982,All genders,91.28732256
Gabon,2011,All genders,97.88452
Gabon,2011,Male,98.78299
Gabon,2011,Female,96.96772
Gabon,2004,Female,95.57879
Gabon,2004,Male,97.78856
Gabon,2004,All genders,96.6865
Gabon,1993,All genders,93.20871556
Gabon,1993,Male,94.40755173
Gabon,1993,Female,92.11401997
Gambia,2011,Female,63.62212
Gambia,2011,Male,72.64263
Gambia,2011,All genders,68.07224
Gambia,2000,All genders,52.55501678
Gambia,2000,Male,64.3404908
Gambia,2000,Female,41.39433551
Georgia,2011,Female,99.85464
Georgia,2011,Male,99.75511
Georgia,2011,All genders,99.80466
Georgia,2002,All genders,99.82541568
Georgia,2002,Male,99.78848098
Georgia,2002,Female,99.86235999
Ghana,2010,Female,83.23452863
Ghana,2010,Male,88.31074545
Ghana,2010,All genders,85.71614763
Ghana,2000,All genders,70.66306259
Ghana,2000,Male,75.94589532
Ghana,2000,Female,65.48870686
Greece,2011,Female,99.28285
Greece,2011,Male,99.41684
Greece,2011,All genders,99.35194
Greece,2001,All genders,98.94053484
Greece,2001,Male,98.89445859
Greece,2001,Female,98.99115598
Greece,1991,Female,98.97937831
Greece,1991,Male,98.98842576
Greece,1991,All genders,98.9839877
Greece,1981,All genders,98.9670514
Greece,1981,Male,99.04806398
Greece,1981,Female,98.88444595
Guadeloupe,2011,Female,99.93736
Guadeloupe,2011,Male,99.91914
Guadeloupe,2011,All genders,99.92804
Guadeloupe,2004,All genders,99.85105
Guadeloupe,2004,Male,99.82887
Guadeloupe,2004,Female,99.87396
Guadeloupe,1994,Female,99.64366
Guadeloupe,1994,Male,99.46123
Guadeloupe,1994,All genders,99.55204
Guadeloupe,1982,All genders,98.48751755
Guadeloupe,1982,Male,98.08893196
Guadeloupe,1982,Female,98.90453393
Guam,1980,Female,95.90540408
Guam,1980,Male,95.35726323
Guam,1980,All genders,95.61105832
Guatemala,2011,All genders,87.42774
Guatemala,2011,Male,89.33484
Guatemala,2011,Female,85.55317
Guatemala,2002,Female,78.39067524
Guatemala,2002,Male,86.37878069
Guatemala,2002,All genders,82.22026233
Guatemala,1994,All genders,75.9882058
Guatemala,1994,Male,81.72106021
Guatemala,1994,Female,70.72150964
Guinea,2010,Female,21.79673237
Guinea,2010,Male,37.56714683
Guinea,2010,All genders,31.40641688
Guinea,2003,All genders,47.09125999
Guinea,2003,Male,59.46236559
Guinea,2003,Female,34.06904358
Guinea,1996,Female,13.47280016
Guinea,1996,Male,44.12004993
Guinea,1996,All genders,27.71638722
Guinea-Bissau,2011,All genders,73.16962
Guinea-Bissau,2011,Male,79.27426
Guinea-Bissau,2011,Female,67.08296
Guinea-Bissau,2000,Female,45.90365143
Guinea-Bissau,2000,Male,74.80124438
Guinea-Bissau,2000,All genders,59.49284785
Guinea-Bissau,1979,All genders,36.40141616
Guinea-Bissau,1979,Male,59.69436649
Guinea-Bissau,1979,Female,17.80346505
Guyana,2009,Female,93.67022359
Guyana,2009,Male,92.42121118
Guyana,2009,All genders,93.0989419
Haiti,2006,All genders,72.34671832
Haiti,2006,Male,74.36741089
Haiti,2006,Female,70.48077773
Haiti,2003,Female,80.6894533
Haiti,2003,Male,82.65736945
Haiti,2003,All genders,81.61632782
Haiti,1982,All genders,51.15301667
Haiti,1982,Male,51.26135369
Haiti,1982,Female,51.0530161
Honduras,2011,Female,96.92611269
Honduras,2011,Male,94.93143533
Honduras,2011,All genders,95.92500277
Honduras,2010,All genders,95.15069129
Honduras,2010,Male,94.44801216
Honduras,2010,Female,95.87750334
Honduras,2007,Female,95.05453065
Honduras,2007,Male,92.69526163
Honduras,2007,All genders,93.92430566
Honduras,2001,All genders,88.94272181
Honduras,2001,Male,86.89098646
Honduras,2001,Female,90.91031646
Hungary,2011,Female,99.03245
Hungary,2011,Male,98.7657
Hungary,2011,All genders,98.89637
Hungary,2004,All genders,99.00204
Hungary,2004,Male,98.91202
Hungary,2004,Female,99.09581
Hungary,1994,Female,99.1829
Hungary,1994,Male,99.1127
Hungary,1994,All genders,99.14697
Hungary,1980,All genders,99.37114563
Hungary,1980,Male,99.42166393
Hungary,1980,Female,99.31812361
India,2006,Female,74.35573155
India,2006,Male,88.41183548
India,2006,All genders,81.13085969
India,2001,All genders,76.42570386
India,2001,Male,84.19223555
India,2001,Female,67.74657945
India,1991,Female,49.34918954
India,1991,Male,73.50971807
India,1991,All genders,61.90028218
India,1981,All genders,53.78457435
India,1981,Male,66.31487195
India,1981,Female,40.32151792
Indonesia,2011,Female,98.75179524
Indonesia,2011,Male,98.80384289
Indonesia,2011,All genders,98.77800124
Indonesia,2009,All genders,99.47374386
Indonesia,2009,Male,99.55003197
Indonesia,2009,Female,99.39658982
Indonesia,2008,Female,99.38240944
Indonesia,2008,Male,99.53747847
Indonesia,2008,All genders,99.46010544
Indonesia,2006,All genders,96.65104033
Indonesia,2006,Male,97.02747277
Indonesia,2006,Female,96.27236105
Indonesia,2004,Female,98.5421609
Indonesia,2004,Male,98.86707685
Indonesia,2004,All genders,98.7054552
Indonesia,1990,All genders,96.207558
Indonesia,1990,Male,97.4022711
Indonesia,1990,Female,95.06925265
Indonesia,1980,Female,81.64840035
Indonesia,1980,Male,89.59121447
Indonesia,1980,All genders,85.43709166
"Iran, Islamic Republic of",2008,All genders,98.65569605
"Iran, Islamic Republic of",2008,Male,98.78791661
"Iran, Islamic Republic of",2008,Female,98.51615203
"Iran, Islamic Republic of",2006,Female,96.13214927
"Iran, Islamic Republic of",2006,Male,97.14548209
"Iran, Islamic Republic of",2006,All genders,96.64370922
"Iran, Islamic Republic of",2005,All genders,97.43152539
"Iran, Islamic Republic of",2005,Male,98.10998421
"Iran, Islamic Republic of",2005,Female,96.73755491
"Iran, Islamic Republic of",1996,Female,90.55660526
"Iran, Islamic Republic of",1996,Male,95.51682499
"Iran, Islamic Republic of",1996,All genders,93.02830461
"Iran, Islamic Republic of",1991,All genders,86.9742647
"Iran, Islamic Republic of",1991,Male,92.43550412
"Iran, Islamic Republic of",1991,Female,81.20100315
"Iran, Islamic Republic of",1986,Female,65.5926717
"Iran, Islamic Republic of",1986,Male,84.52608314
"Iran, Islamic Republic of",1986,All genders,75.20490296
"Iran, Islamic Republic of",1976,All genders,56.45386269
"Iran, Islamic Republic of",1976,Male,70.9001736
"Iran, Islamic Republic of",1976,Female,42.32780462
Iraq,2011,Female,80.53792
Iraq,2011,Male,84.09317
Iraq,2011,All genders,82.36149
Iraq,2000,All genders,84.79680343
Iraq,2000,Male,88.91217375
Iraq,2000,Female,80.4868316
Israel,1983,Female,98.04602957
Israel,1983,Male,99.05456549
Israel,1983,All genders,98.56286179
Italy,2011,All genders,99.91185
Italy,2011,Male,99.90738
Italy,2011,Female,99.91647
Italy,2001,Female,99.82010597
Italy,2001,Male,99.80446678
Italy,2001,All genders,99.81213151
Italy,1981,All genders,99.64338121
Italy,1981,Male,99.69758766
Italy,1981,Female,99.58748943
Jamaica,2011,Female,98.47963
Jamaica,2011,Male,92.89241
Jamaica,2011,All genders,95.63591
Jamaica,1999,All genders,91.60341038
Jamaica,1999,Male,87.31139107
Jamaica,1999,Female,96.29552343
Jordan,2011,Female,99.25322284
Jordan,2011,Male,99.05082613
Jordan,2011,All genders,99.14868452
Jordan,2010,All genders,98.7623532
Jordan,2010,Male,98.7587332
Jordan,2010,Female,98.76635075
Jordan,2007,Female,98.94656682
Jordan,2007,Male,98.95204044
Jordan,2007,All genders,98.94934334
Jordan,2005,All genders,98.9753875
Jordan,2005,Male,98.9309969
Jordan,2005,Female,99.02348185
Jordan,2003,Female,98.91331153
Jordan,2003,Male,99.32879046
Jordan,2003,All genders,99.13258814
Jordan,1979,All genders,90.50848595
Jordan,1979,Male,95.79214461
Jordan,1979,Female,84.83279338
Kazakhstan,2009,Female,99.86510506
Kazakhstan,2009,Male,99.80390974
Kazakhstan,2009,All genders,99.8345124
Kazakhstan,1999,All genders,99.84513456
Kazakhstan,1999,Male,99.81602516
Kazakhstan,1999,Female,99.8747023
Kazakhstan,1989,Female,99.75499034
Kazakhstan,1989,Male,99.69771191
Kazakhstan,1989,All genders,99.72571804
Kenya,2007,All genders,82.39047231
Kenya,2007,Male,83.20542302
Kenya,2007,Female,81.63257184
Kenya,2000,Female,91.94255112
Kenya,2000,Male,93.30951608
Kenya,2000,All genders,92.52817587
Kuwait,2008,All genders,98.64335095
Kuwait,2008,Male,98.56515667
Kuwait,2008,Female,98.7393674
Kuwait,2007,Female,98.50779279
Kuwait,2007,Male,98.39884024
Kuwait,2007,All genders,98.44722863
Kuwait,2006,All genders,98.51216654
Kuwait,2006,Male,98.52218047
Kuwait,2006,Female,98.49927024
Kuwait,2005,Female,99.7875929
Kuwait,2005,Male,99.69097015
Kuwait,2005,All genders,99.73336417
Kuwait,1995,All genders,92.04306281
Kuwait,1995,Male,93.79988506
Kuwait,1995,Female,90.18480527
Kuwait,1985,Female,84.0937029
Kuwait,1985,Male,90.69232672
Kuwait,1985,All genders,87.45606028
Kuwait,1980,All genders,78.97543653
Kuwait,1980,Male,81.28816187
Kuwait,1980,Female,76.03035664
Kuwait,1975,Female,66.01071603
Kuwait,1975,Male,77.6922252
Kuwait,1975,All genders,72.22215886
Kyrgyzstan,2009,All genders,99.75185022
Kyrgyzstan,2009,Male,99.70462783
Kyrgyzstan,2009,Female,99.7995877
Kyrgyzstan,1999,Female,99.74128644
Kyrgyzstan,1999,Male,99.65077518
Kyrgyzstan,1999,All genders,99.69562703
